,field_1,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,link,username,datetime,tweet_text,impressions,likes,longitude,latitude,timestamp,year,month,day,hour,minute,second,contains_keyword,keyword,is_heat_related,field_25,geometry,BG1,BG2,BG3,BG4,BG5,BG6,weight1,weight2,weight3,weight4,weight5,weight6,bot_score,VADAR_sentiment
88,,8381,364648,364648,797,https://twitter.com/ZachAtTheDisch/status/1528122444283842560,@ZachAtTheDisch,2022-05-21T21:15:56.000Z,"And we have a delay here at Disch-Falk as the umpire who had been calling an terrible game behind the plate removes himself due to heat stroke...it explains so much!
@TexasBaseball
 still trails 
@KUBaseball
 5-0 in the 5th inning

#HookEm ",,1,30.27986256639949,-97.72871868,1653185756,2022,5,21,21,15,56,True,heat,,,,484530019212,484530019211.0,,,,,0.6888743111827489,0.3111256888172203,,,,,0.4,-0.69
107,,10918,312838,312838,29,https://twitter.com/iwaspoisoned_/status/1530674269402935296,@iwaspoisoned_,2022-05-28T22:15:59.000Z,"Chili's - Austin, Texas - Ordered the combo plate with pork tamale topped with queso, cheese enchilada topped with verde sauce, and rice with beans. 2 hours later, vomiting, diar... Food Poisoning https://iwaspoisoned.com/i/O3YY1o3 #chilis #nausea #diarrhea #vomiting #cramps",,,30.27731231712955,-97.74495747,1653794159,2022,5,28,22,15,59,True,cramps,,,,484530022161,,,,,,1.0000000000000002,,,,,,1.5,-0.5859
114,,11382,370565,370565,92,https://twitter.com/TomeezWife/status/1531374334903586821,@TomeezWife,2022-05-30T20:37:47.000Z,I’ve been wanting to come to Sur La Table for a while. Not sure why I didn’t visit on a cooler day though… #TexasHeat2022 #surlatable @ Domain Northside https://instagram.com/p/CeMiR7pJIr2SpVEBYzLTE102F7rhoMBFvoJg3w0/?igshid=YTgzYjQ4ZTY=…,,,30.4043297,-97.72350299,1653961067,2022,5,30,20,37,47,True,heat,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,2.3,-0.2411
122,,11994,299252,299252,4100,https://twitter.com/sweetrora13/status/1532098671713583105,@sweetrora13,2022-06-01T20:36:03.000Z,"I figure if I’m gonna be a mess I might as well be a HOT MESS#dumphim #garbage 

: @creepslabyrinth @ Austin, Texas https://instagram.com/p/CeRrq9LJITB/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281,1654133763,2022,6,1,20,36,3,True,hot,,,,484530423001,484530455002.0,484530430001.0,,,,0.7081348230224643,0.1853031634492861,0.1065620135282428,,,,0.1,-0.1027
125,,12607,429748,429748,53,https://twitter.com/iwaspoisoned_/status/1532776382446592000,@iwaspoisoned_,2022-06-03T17:29:01.000Z,"H-E-B - Austin, Texas - Every single time I eat the peanut butter-filled pretzels, I get abdominal cramping and diarrhea. Food Poisoning https://iwaspoisoned.com/i/jNJ9Reg #heb #diarrhea #cramps",,1,30.406551319627194,-97.67479276,1654295341,2022,6,3,17,29,1,True,cramps,,,,484530006051,484530002041.0,484530006053.0,,,,0.628473757,0.2199993188935238,0.1515269243805163,,,,1.5,-0.5859
127,,12889,27885,27885,1029,https://twitter.com/jeffscaless/status/1532927531606847488,@jeffscaless,2022-06-04T03:29:38.000Z,We in a music drought bad.,,1,30.290142420046767,-97.86545532,1654331378,2022,6,4,3,29,38,True,drought,,,,484530023132,484530023073.0,484530023071.0,,,,0.9951886289446524,0.004644553,0.000166818,,,,0.0,-0.5423
132,,13233,364517,364517,666,https://twitter.com/ZachAtTheDisch/status/1533234121811582979,@ZachAtTheDisch,2022-06-04T23:47:55.000Z,"Brief Ump show in Austin as 
@TFaltine
 gets pegged (3rd Texas batter of the game) and tempers are hot. Both coaches are nearly tossed.

#HookEm 
#RoadToOmaha",,6,30.27986256639949,-97.72871868,1654404475,2022,6,4,23,47,55,True,hot,,,,484530463001,,,,,,1.0000000000000002,,,,,,0.4,-0.3182
133,,13281,364503,364503,652,https://twitter.com/18anniee/status/1533259428119691267,@18anniee,2022-06-05T01:28:28.000Z,Sweating both because it’s hot and because Texas sports just have to be stressful. LET’S GO BOYS!!! ,,5,30.27986256639949,-97.72871868,1654410508,2022,6,5,1,28,28,True,hot,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.2,-0.6341
137,,13613,46611,46611,517,https://twitter.com/abigailskjskj/status/1533610219368071173,@abigailskjskj,2022-06-06T00:42:24.000Z,"with the blood sweat and tears i’ve put into the service industry in my lifetime, my epitaph should just be “86 abbi”",,1,30.22837634772502,-97.81937041,1654494144,2022,6,6,0,42,24,True,sweat,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.2,-0.2263
143,,14196,37122,37122,101,https://twitter.com/dtoddsmith/status/1534305928547270658,@dtoddsmith,2022-06-07T22:46:54.000Z,"Can confirm we would not. Appreciate you, 
@blakeahawthorne
!",,2,30.29539850886178,-97.84738456,1654660014,2022,6,7,22,46,54,True,hawt,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.8,-0.3716
144,,14451,42653,42653,2,https://twitter.com/ViperFutbol/status/1534605515191468033,@ViperFutbol,2022-06-08T18:37:21.000Z,"Day 3!!! Our campers of the day killed it in soccer tennis, shooting and 6v6 drills!! This Texas heat is no match for our hard working vipers",,9,30.397206155348545,-97.82996478,1654731441,2022,6,8,18,37,21,True,heat,,,,484530011021,484530011012.0,484530011023.0,484530012004.0,,,0.9072468439877104,0.078779044,0.0125965807616117,0.001377532,,,0.2,-0.8507
181,,16315,320594,320594,19,https://twitter.com/TylerFeldmanTV/status/1536077162398244866,@TylerFeldmanTV,2022-06-12T20:05:09.000Z,I legit am unwell. My body is struggling big time with this heat. I may be forced to anchor sports shirtless tonight.,,19,30.36569315929805,-97.74022563,1655082309,2022,6,12,20,5,9,True,heat,,,,484530422001,484530422003.0,484530422002.0,,,,0.8898528138868861,0.1085659575927669,0.001581229,,,,0.3,-0.7003
188,,16746,471780,471780,1832,https://twitter.com/QueithSweat/status/1536524435032784897,@QueithSweat,2022-06-14T01:42:27.000Z,Fuck this heat man!! RIP BAYLOR ,,1,30.35553307589574,-97.54393195,1655188947,2022,6,14,1,42,27,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,-0.6229
189,,16834,471771,471771,1823,https://twitter.com/RatherEarnest/status/1536688258293309442,@RatherEarnest,2022-06-14T12:33:25.000Z,Is the Omega weather pattern nonsense going to burn all the Sahara dust?,,1,30.35553307589574,-97.54393195,1655228005,2022,6,14,12,33,25,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,-0.4019
203,,17618,408371,408371,2308,https://twitter.com/MiGrant/status/1537418548427083776,@MiGrant,2022-06-16T12:55:20.000Z,Gonna start complaining about the heat in Kelvin.,,,30.44635585773107,-97.68507697,1655402120,2022,6,16,12,55,20,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,-0.2023
207,,18378,46573,46573,479,https://twitter.com/OnlyTreyLew/status/1538154086452846593,@OnlyTreyLew,2022-06-18T13:38:06.000Z,Partaking in any Drake discourse via sm is a L/L cuz you either a meatrider or a dry hater & nobody WANTS to be either ,,,30.22837634772502,-97.81937041,1655577486,2022,6,18,13,38,6,True,dry,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,-0.4215
210,,18560,429738,429738,43,https://twitter.com/iwaspoisoned_/status/1538280857479393283,@iwaspoisoned_,2022-06-18T22:01:50.000Z,"Panda Express, Uber Eats - Austin, Texas - I ordered Indian food and the driver delivered the wrong order. I was so hungry that I decided to eat the wrong order.... Food Poisoning https://iwaspoisoned.com/i/Kz4ybEg #pandaexpress #ubereats #nausea #diarrhea #vomiting #cramps",,,30.406551319627194,-97.67479276,1655607710,2022,6,18,22,1,50,True,cramps,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.5,-0.875
216,,18810,318215,318215,313,https://twitter.com/werefriendzone/status/1538595167925682176,@werefriendzone,2022-06-19T18:50:48.000Z,"I’m literally sweating tequila rn god damn what a night 

: 
@BrysonValencia",,4,30.269175193553867,-97.74326049,1655682648,2022,6,19,18,50,48,True,sweat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,-0.1531
219,,19015,345909,345909,618,https://twitter.com/Sethersk82/status/1538879336459165696,@Sethersk82,2022-06-20T13:39:59.000Z,"Hello from campus, it’s hot as hell! ",,,30.284425917449305,-97.7340622,1655750399,2022,6,20,13,39,59,True,hot,,,,484530013123,,,,,,1.0000000000000002,,,,,,0.1,-0.7088
222,,19132,66748,66748,21,https://twitter.com/castillo_ab3l/status/1538978870560432128,@castillo_ab3l,2022-06-20T20:15:30.000Z,It should be illegal to push carts in this heat,,8,30.16945209420105,-97.78949527,1655774130,2022,6,20,20,15,30,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.4,-0.5574
229,,20083,54217,54217,382,https://twitter.com/T_Miller505/status/1540009310843031553,@T_Miller505,2022-06-23T16:30:06.000Z,A natty for UT may threaten my life. Austin would burn down,,,30.29054884186632,-97.80962178,1656019806,2022,6,23,16,30,6,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,-0.3818
232,,20548,298294,298294,3142,https://twitter.com/BettieCrossTV/status/1540468879083933697,@BettieCrossTV,2022-06-24T22:56:15.000Z,"102 degree heat is not impacting the size of the crowd that is now spreading down the sidewalks around Republic Square. Protestors are being asked to be angry, show up and demand change after the Supreme Court overruled #RoeVsWade.",,19,30.26832471419792,-97.74867281,1656129375,2022,6,24,22,56,15,True,degree,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.8,-0.0516
238,,21194,376294,376294,12,https://twitter.com/Leahruns100/status/1541184462398046212,@Leahruns100,2022-06-26T22:19:44.000Z,Thousands gathered here in the insane Texas heat to protest insanity of US citizens being stripped of rights. Waiting for Beto on so many levels. #prochoice #betofortexas #voteblue,,1,30.259059416664915,-97.72358579,1656299984,2022,6,26,22,19,44,True,heat,,,,484530011021,484530012004.0,484530011023.0,,,,0.4164089867169249,0.4116373015987981,0.1719537116842535,,,,0.1,-0.8126
240,,21504,376394,376394,0,https://twitter.com/RyanScottWrites/status/1541559823958933509,@RyanScottWrites,2022-06-27T23:11:17.000Z,We're getting some rain here in ATX which meant I was able to run outside. Made use of it and battled heartburn the whole way to go with a cramp at the end that was a real doozy. But that 10K ain't gonna run itself. Onward.,,3,30.24642859443048,-97.7237491,1656389477,2022,6,27,23,11,17,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,-0.25
241,,21521,63528,63528,535,https://twitter.com/deliaroma8/status/1541564898504843266,@deliaroma8,2022-06-27T23:31:27.000Z,Hot flash is a result of disturbances of the hot/cold receptivity in our body,,,30.27502944144348,-97.79000214,1656390687,2022,6,27,23,31,27,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.4,-0.34
244,,21688,376512,376512,12,https://twitter.com/fallontpetty/status/1541793974100365314,@fallontpetty,2022-06-28T14:41:43.000Z,Another swimming hole in Texas. McKinney Falls (lack of falls with this drought),,2,30.18146968258109,-97.72458736,1656445303,2022,6,28,14,41,43,True,drought,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,-0.3182
246,,22112,471551,471551,1603,https://twitter.com/QueithSweat/status/1542289526097416193,@QueithSweat,2022-06-29T23:30:52.000Z,… it’s hot in this bitch. And that’s a good enough reason!,,,30.35553307589574,-97.54393195,1656563452,2022,6,29,23,30,52,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,-0.4389
247,,22505,270059,270059,2,https://twitter.com/TeamGumball5/status/1542704153037766659,@TeamGumball5,2022-07-01T02:58:26.000Z,Love my wife to death and after 27yrs together I feel pretty optimistic we’ll go the distance but goddamn that keeping the house at a balmy 78° during the day is really testing my patience.,,8,30.399195320273424,-97.75241602,1656662306,2022,7,1,2,58,26,True,balmy,,,,484530423001,484530455002.0,484530430001.0,,,,0.7081348230224643,0.1853031634492861,0.1065620135282428,,,,0.9,-0.3071
250,,22741,407987,407987,1924,https://twitter.com/lopeezzluis/status/1542982177150861312,@lopeezzluis,2022-07-01T21:23:12.000Z,No way people prefer this heat over the winter weather man,,,30.44635585773107,-97.68507697,1656728592,2022,7,1,21,23,12,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,-0.296
251,,22744,33170,33170,11,https://twitter.com/bishopojeda/status/1542983891396468736,@bishopojeda,2022-07-01T21:30:01.000Z,"Got tanned working outside this pass week. The heat is no joke !!!  @ Oak Hill, Austin, Texas",,,30.23597637325372,-97.86247805,1656729001,2022,7,1,21,30,1,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,-0.4145
260,,23379,297984,297984,2832,https://twitter.com/TURNtheQUIETup/status/1543679263177678854,@TURNtheQUIETup,2022-07-03T19:33:11.000Z,"Hotter n shit. @ Austin, Texas https://instagram.com/p/Cfj96sPlI0H/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281,1656894791,2022,7,3,19,33,11,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.7,-0.5574
261,,23390,297981,297981,2829,https://twitter.com/pluckus/status/1543684472981389319,@pluckus,2022-07-03T19:53:53.000Z,"Too damn hot to BBQ right now. Air Fryed Chicken Wangs Tres Ways. Salt and Pepper. Pickled. Soy Garlic. #chickenwanga #airfry #airfriedchickenwings @ Austin, Texas https://instagram.com/p/CfkASKXOShWsKiyhH8u7KxJl6OAJ5hfvqDmFfQ0/?igshid=YTgzYjQ4ZTY=…",,,30.26832471419792,-97.74867281,1656896033,2022,7,3,19,53,53,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,2.1,-0.4019
269,,23909,54172,54172,337,https://twitter.com/allengilmer/status/1544331252228145152,@allengilmer,2022-07-05T14:43:57.000Z,"Has anyone seen even a preliminary look at the consequences, unintended or otherwise, of dismantling our industrial society to drop the temperature half a degree?",,72,30.29054884186632,-97.80962178,1657050237,2022,7,5,14,43,57,True,degree,,,,484530022161,,,,,,1.0000000000000002,,,,,,0.4,-0.2732
271,,24038,394454,394454,2,https://twitter.com/CullyHamner/status/1544451530803265536,@CullyHamner,2022-07-05T22:41:54.000Z,"Haven't eaten all day until now, grabbing a quick bite outside the house, and holy crap is it hot in this town.",,15,30.30130352958948,-97.70682905,1657078914,2022,7,5,22,41,54,True,hot,,,,484530023212,484530023201.0,,,,,0.9543263722318462,0.0456736277681759,,,,,0.7,-0.3818
274,,24175,71534,71534,43,https://twitter.com/elperritoatx/status/1544731294776451072,@elperritoatx,2022-07-06T17:13:35.000Z,Unfortunately this heat got us down for lunch but will be back open this evening  @ El Perrito,,,30.21000259177822,-97.78360083,1657145615,2022,7,6,17,13,35,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,3.0,-0.1779
280,,24748,429525,429525,6,https://twitter.com/iwaspoisoned_/status/1544988358165790720,@iwaspoisoned_,2022-07-07T10:15:03.000Z,"Famous Dave's - Austin, Texas - The bun was burned the meat didn’t taste fresh. I ate the cheesecake the next day i’m in agony extreme stomach cramps vomiting and diarrhea p... Food Poisoning https://iwaspoisoned.com/i/gQonLA3 #famousdaves #nausea #diarrhea #vomiting #cramps",,,30.41737726414004,-97.67464648,1657206903,2022,7,7,10,15,3,True,burn,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,1.5,-0.6486
285,,25148,2017,2017,185,https://twitter.com/HeliSlacker/status/1545138902108966912,@HeliSlacker,2022-07-07T20:13:16.000Z,"What does one do In the middle of the week, while burning annual leave too hot for fishing, just ate? Hmmm",,2,30.45280531852985,-98.00608649,1657242796,2022,7,7,20,13,16,True,burn,,,,484530423001,484530455002.0,484530430001.0,,,,0.7081348230224643,0.1853031634492861,0.1065620135282428,,,,0.3,-0.0516
286,73167.0,25228,170414,170414,74567,https://twitter.com/rebelcave/status/1545145404647477251,@rebelcave,2022-07-07T20:39:06.000Z,I’m sick to death of lighting myself on fire in order to keep other people warm.,,13,30.32344508,-97.75698021,1657244346,2022,7,7,20,39,6,True,warm,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,-0.8271
289,73152.0,25244,170399,170399,74552,https://twitter.com/_igetbuckets17/status/1545146560299896836,@_igetbuckets17,2022-07-07T20:43:42.000Z,"God’s frfrfr soft launching hell w this heat, repenting asap",,2,30.32344508,-97.75698021,1657244622,2022,7,7,20,43,42,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.2,-0.6808
291,73055.0,25362,170302,170302,74455,https://twitter.com/AlexaKilroy/status/1545158328573108224,@AlexaKilroy,2022-07-07T21:30:27.000Z,"This is INSANE heat omg 
@rabahrahil
 we need to up our merch game…",,3,30.32344508,-97.75698021,1657247427,2022,7,7,21,30,27,True,heat,,,,484530023261,484530023043.0,,,,,0.8251655374911235,0.1748344625088806,,,,,0.4,-0.5319
292,72913.0,25526,170160,170160,74313,https://twitter.com/VictoriaSueiro/status/1545173229094019077,@VictoriaSueiro,2022-07-07T22:29:40.000Z,OMG NOT SUNNY NOOO,,,30.32344508,-97.75698021,1657250980,2022,7,7,22,29,40,True,sunny,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,-0.3252
293,72897.0,25542,170144,170144,74297,https://twitter.com/The_Badmon254/status/1545174517630263296,@The_Badmon254,2022-07-07T22:34:47.000Z,I know I’m getting old cuz dumb shit like parking in the shade makes me happy,,5,30.32344508,-97.75698021,1657251287,2022,7,7,22,34,47,True,shade,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,-0.1779
294,72778.0,25674,170025,170025,74178,https://twitter.com/BulldogUTSA/status/1545183957578354691,@BulldogUTSA,2022-07-07T23:12:18.000Z,"It’s too damn hot, stepped outside for 5 minutes and ended up like this",,37,30.32344508,-97.75698021,1657253538,2022,7,7,23,12,18,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,-0.0516
296,,25938,407860,407860,1797,https://twitter.com/JRJimen95628406/status/1545413579381346307,@JRJimen95628406,2022-07-08T14:24:44.000Z,"Lol,
Why you gotta do that to the Tropical Depressions:)",,,30.44635585773107,-97.68507697,1657308284,2022,7,8,14,24,44,True,tropic,,,,484530015034,,,,,,1.0000000000000002,,,,,,1.8,-0.1027
297,72566.0,26101,169813,169813,73966,https://twitter.com/iamkiddkev/status/1545487929694474240,@iamkiddkev,2022-07-08T19:20:10.000Z,"ain’t NO way it’s supposed to be this hot rn, it’s deadass global warming.",,6,30.32344508,-97.75698021,1657326010,2022,7,8,19,20,10,True,hot,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,-0.3254
301,72121.0,26622,169368,169368,73521,https://twitter.com/acgxtreme/status/1545534113356079105,@acgxtreme,2022-07-08T22:23:41.000Z,"Back home from #AustinTx, I miss my Ohio weather!",,,30.32344508,-97.75698021,1657337021,2022,7,8,22,23,41,True,weather,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.6,-0.2244
303,72042.0,26710,169289,169289,73442,https://twitter.com/AYoungump/status/1545538713937231872,@AYoungump,2022-07-08T22:41:58.000Z,Texas heat sucks,,11,30.32344508,-97.75698021,1657338118,2022,7,8,22,41,58,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.1,-0.3612
305,72010.0,26751,169257,169257,73410,https://twitter.com/drewenyafan/status/1545541830036623360,@drewenyafan,2022-07-08T22:54:21.000Z,almost died of a heat stroke who would have been mad,,1,30.32344508,-97.75698021,1657338861,2022,7,8,22,54,21,True,heat,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.3,-0.7584
306,71997.0,26765,169244,169244,73397,https://twitter.com/ChilledOnTheRox/status/1545542463481294850,@ChilledOnTheRox,2022-07-08T22:56:52.000Z,It’s the first time ever im stuck at a bar because it’s too hot outside…its 102!!! 108 with humidity,,,30.32344508,-97.75698021,1657339012,2022,7,8,22,56,52,True,hot,,,,484530358002,,,,,,1.0000000000000002,,,,,,1.0,-0.4359
319,71631.0,27376,168878,168878,73031,https://twitter.com/MakeItRainShane/status/1545845566705483777,@MakeItRainShane,2022-07-09T19:01:18.000Z,The Heat Advisory for tomorrow for a majority of the viewing area has officially been upgraded to an Excessive Heat Warning for Sunday afternoon.,,10,30.32344508,-97.75698021,1657411278,2022,7,9,19,1,18,True,heat,,,,484530424004,,,,,,1.0000000000000002,,,,,,0.3,-0.34
320,71612.0,27403,168859,168859,73012,https://twitter.com/Preacher_Preach/status/1545849640137940993,@Preacher_Preach,2022-07-09T19:17:29.000Z,This Texas heat beating my ass,,,30.32344508,-97.75698021,1657412249,2022,7,9,19,17,29,True,heat,,,,484530011021,484530012004.0,484530011023.0,,,,0.4164089867169249,0.4116373015987981,0.1719537116842535,,,,0.2,-0.7579
321,,27415,80833,80833,3,https://twitter.com/StevenRivas/status/1545850791046561792,@StevenRivas,2022-07-09T19:22:03.000Z,"The 
@austintexasgov
 cooling center in my neighborhood closes at 3pm amidst dire a HEAT ADVISORY & EXCESSIVE HEAT WARNING issued by 
@NWSSanAntonio
. 

Will it be cooler outside after three o’clock, 
@AustinHSEM
? 

Why are citywide cooling center’s closing early? #atxwx #savelives",,4,30.23604955308253,-97.7706808,1657412523,2022,7,9,19,22,3,True,cooling,,,,484530001022,484530001012.0,,,,,0.9206856067835668,0.079314393,,,,,0.9,-0.7574
